"","age","gender","status","salary"
"6058",25,"Male","Single",2570
"6059",49,"Female","Divorced",4306
"6060",64,"Female","Married",4763
"6061",37,"Female","Married",3076
"6062",43,"Female","Married",4114
"6063",33,"Female","Single",3397
"6064",46,"Male","Married",4026
"6065",35,"Female","Single",4068
"6066",62,"Male","Divorced",5154
"6067",87,"Female","Widowed",5167
"6068",48,"Male","Single",5090
"6069",34,"Male","Single",3492
"6070",51,"Female","Married",4161
"6071",55,"Female","Married",5029
"6072",40,"Male","Divorced",4511
"6073",44,"Male","Single",4011
"6074",34,"Male","Single",3455
"6075",29,"Female","Single",2540
"6076",41,"Female","Divorced",4377
"6077",72,"Female","Widowed",5634
"6078",53,"Male","Married",3654
"6079",64,"Female","Married",5232
"6080",49,"Female","Married",3686
"6081",36,"Female","Married",4360
"6082",68,"Male","Married",4305
"6083",41,"Male","Single",4310
"6084",31,"Male","Single",3374
"6085",27,"Female","Single",2663
"6086",56,"Male","Single",4672
"6087",38,"Female","Single",4373
"6088",54,"Male","Single",4429
"6089",38,"Female","Single",3800
"6090",62,"Female","Married",4413
"6091",89,"Female","Widowed",5549
"6092",41,"Female","Single",3419
"6093",44,"Male","Married",3832
"6094",58,"Male","Single",4373
"6095",28,"Female","Single",3418
"6096",27,"Male","Married",2758
"6097",47,"Male","Single",3758
"6098",47,"Female","Single",4448
"6099",69,"Male","Married",4763
"6100",66,"Male","Married",5493
"6101",64,"Male","Married",5541
"6102",39,"Female","Married",3363
"6103",29,"Male","Single",3694
"6104",78,"Male","Married",4257
"6105",28,"Male","Single",2441
"6106",86,"Female","Single",5141
"6107",47,"Female","Married",3742
"6108",72,"Female","Married",4620
"6109",44,"Male","Single",4109
"6110",61,"Female","Married",4629
"6111",37,"Female","Divorced",3521
"6112",47,"Female","Divorced",3585
"6113",67,"Female","Married",4632
"6114",85,"Female","Single",5107
"6115",31,"Female","Single",3381
"6116",67,"Male","Divorced",4540
"6117",32,"Female","Single",3189
"6118",85,"Female","Widowed",5178
"6119",58,"Male","Married",4489
"6120",61,"Male","Divorced",4572
"6121",31,"Male","Married",2574
"6122",77,"Female","Married",5144
"6123",60,"Male","Married",4982
"6124",47,"Female","Married",4509
"6125",68,"Male","Widowed",4271
"6126",71,"Male","Married",4428
"6127",26,"Male","Single",2450
"6128",61,"Male","Divorced",5148
"6129",34,"Male","Single",3504
"6130",32,"Male","Single",3827
"6131",30,"Male","Married",3558
"6132",36,"Female","Married",3348
"6133",68,"Female","Divorced",5229
"6134",25,"Male","Single",1687
"6135",50,"Male","Divorced",5346
"6136",82,"Male","Married",4987
"6137",85,"Male","Widowed",4614
"6138",35,"Male","Single",3871
"6139",32,"Female","Single",3766
"6140",40,"Female","Single",4697
"6141",68,"Male","Divorced",4749
"6142",76,"Female","Married",5170
"6143",88,"Female","Widowed",4983
"6144",28,"Female","Married",2895
"6145",45,"Female","Divorced",3414
"6146",26,"Female","Single",2674
"6147",70,"Female","Married",4873
"6148",45,"Male","Single",4062
"6149",46,"Female","Single",4622
"6150",57,"Female","Divorced",4550
"6151",64,"Male","Widowed",4884
"6152",39,"Female","Married",3568
"6153",21,"Male","Single",2433
"6154",33,"Male","Single",2942
"6155",24,"Male","Single",2813
"6156",55,"Male","Married",4427
"6157",67,"Female","Married",4977
"6158",56,"Male","Married",4902
"6159",65,"Male","Widowed",5003
"6160",64,"Female","Divorced",4837
"6161",72,"Female","Married",5238
"6162",51,"Male","Divorced",3845
"6163",50,"Female","Married",4288
"6164",26,"Male","Single",2990
"6165",52,"Female","Married",4179
"6166",41,"Female","Single",3996
"6167",19,"Male","Single",2290
"6168",37,"Male","Single",3395
"6169",57,"Female","Married",5016
"6170",24,"Male","Single",2416
"6171",36,"Female","Single",4085
"6172",61,"Male","Single",5018
"6173",39,"Male","Single",3928
"6174",42,"Female","Single",3463
"6175",41,"Female","Married",3988
"6176",34,"Male","Single",3643
"6177",27,"Female","Single",3532
"6178",81,"Male","Widowed",4862
"6179",68,"Female","Divorced",5620
"6180",34,"Female","Married",2889
"6181",82,"Female","Married",5630
"6182",40,"Female","Divorced",3816
"6183",40,"Male","Married",3804
"6184",33,"Female","Single",3108
"6185",74,"Female","Married",4813
"6186",21,"Male","Single",2090
"6187",54,"Female","Married",3516
"6188",54,"Male","Married",4077
"6189",23,"Female","Single",2548
"6190",28,"Male","Single",3496
"6191",34,"Female","Single",3919
"6192",84,"Female","Widowed",4604
"6193",25,"Male","Single",2936
"6194",29,"Female","Married",2644
"6195",48,"Male","Married",4050
"6196",42,"Male","Single",3916
"6197",42,"Male","Married",4214
"6198",62,"Female","Married",5362
"6199",75,"Female","Widowed",5098
"6200",86,"Male","Married",4700
"6201",53,"Male","Married",4145
"6202",23,"Male","Single",2355
"6203",27,"Female","Single",2641
"6204",72,"Male","Divorced",5445
"6205",24,"Female","Single",2448
"6206",38,"Female","Single",3409
"6207",44,"Female","Married",4268
"6208",40,"Male","Single",3748
"6209",43,"Female","Divorced",3946
"6210",34,"Female","Married",3409
"6211",52,"Female","Married",4231
"6212",26,"Male","Single",2999
"6213",54,"Male","Married",4208
"6214",22,"Female","Single",2157
"6215",71,"Female","Married",5004
"6216",55,"Female","Married",4866
"6217",76,"Female","Married",5560
"6218",64,"Male","Single",4336
"6219",20,"Male","Single",3057
"6220",52,"Male","Single",4618
"6221",71,"Female","Divorced",5366
"6222",35,"Female","Single",3940
"6223",33,"Male","Single",2888
"6224",55,"Male","Married",4542
"6225",56,"Female","Married",4847
"6226",24,"Male","Single",2678
"6227",29,"Male","Single",2716
"6228",62,"Male","Married",5447
"6229",66,"Male","Married",4850
"6230",62,"Female","Married",4833
"6231",80,"Male","Married",5163
"6232",42,"Male","Married",4283
"6233",37,"Female","Married",3023
"6234",66,"Male","Married",4449
"6235",57,"Female","Single",4788
"6236",76,"Male","Married",4596
"6237",46,"Female","Single",4561
"6238",28,"Male","Married",2855
"6239",39,"Male","Married",3529
"6240",52,"Male","Married",4172
"6241",89,"Female","Widowed",5788
"6242",31,"Male","Divorced",3989
"6243",50,"Female","Single",4148
"6244",33,"Female","Married",3372
"6245",28,"Male","Single",2871
"6246",22,"Female","Single",2348
"6247",57,"Male","Divorced",5057
"6248",28,"Female","Married",1969
"6249",56,"Male","Married",3903
"6250",30,"Male","Single",3216
"6251",22,"Female","Single",2187
"6252",23,"Female","Single",2303
"6253",85,"Female","Widowed",4545
"6254",39,"Female","Married",4059
"6255",34,"Female","Married",3862
"6256",34,"Female","Married",3210
"6257",59,"Male","Divorced",4207
"6258",30,"Female","Single",3336
"6259",44,"Male","Single",4112
"6260",48,"Female","Married",4304
"6261",19,"Female","Single",2559
"6262",22,"Female","Single",2226
"6263",60,"Female","Married",5239
"6264",35,"Male","Single",3676
"6265",49,"Female","Married",3363
"6266",29,"Female","Single",2738
"6267",76,"Male","Single",4651
"6268",99,"Female","Widowed",6182
"6269",56,"Male","Married",5521
"6270",56,"Male","Single",4184
"6271",76,"Male","Married",5491
"6272",77,"Female","Married",5334
"6273",72,"Female","Single",5161
"6274",69,"Female","Divorced",4385
"6275",52,"Female","Single",4047
"6276",82,"Male","Married",4990
"6277",80,"Male","Married",4958
"6278",63,"Male","Married",5464
"6279",58,"Male","Single",4615
"6280",74,"Female","Married",4563
"6281",35,"Female","Single",4220
"6282",37,"Male","Single",4132
"6283",35,"Male","Married",3458
"6284",65,"Female","Married",4696
"6285",55,"Male","Married",4503
"6286",41,"Male","Divorced",4038
"6287",82,"Male","Widowed",5138
"6288",35,"Female","Single",4980
"6289",71,"Male","Married",5354
"6290",42,"Female","Divorced",3798
"6291",71,"Female","Divorced",5723
"6292",57,"Female","Divorced",4814
"6293",67,"Male","Widowed",4911
"6294",90,"Female","Married",4424
"6295",19,"Female","Single",2314
"6296",38,"Male","Married",2859
"6297",36,"Male","Single",4176
"6298",52,"Male","Single",3893
"6299",31,"Female","Single",3412
"6300",43,"Female","Married",4275
"6301",67,"Male","Married",4698
"6302",68,"Female","Divorced",5283
"6303",36,"Female","Married",3718
"6304",65,"Male","Married",4759
"6305",57,"Male","Divorced",4595
"6306",57,"Female","Married",3773
"6307",74,"Female","Widowed",5354
"6308",54,"Male","Married",4727
"6309",65,"Male","Widowed",4654
"6310",52,"Female","Married",4467
"6311",91,"Male","Widowed",4884
"6312",65,"Male","Married",4913
"6313",40,"Male","Married",4634
"6314",35,"Female","Single",3699
"6315",66,"Male","Divorced",5718
"6316",35,"Female","Married",4351
"6317",29,"Male","Married",3105
"6318",40,"Male","Single",3722
"6319",44,"Female","Married",3942
"6320",43,"Male","Single",4301
"6321",21,"Male","Single",2591
"6322",50,"Female","Married",4018
"6323",33,"Male","Single",3683
"6324",34,"Female","Married",3107
"6325",22,"Female","Single",2514
"6326",49,"Female","Married",4313
"6327",37,"Male","Single",4022
"6328",19,"Male","Single",2119
"6329",32,"Female","Married",3244
"6330",23,"Male","Single",2898
"6331",63,"Female","Single",4621
"6332",73,"Male","Married",4525
"6333",21,"Male","Single",3087
"6334",43,"Male","Single",4399
"6335",34,"Female","Married",2921
"6336",33,"Female","Married",3567
"6337",36,"Female","Single",3884
"6338",43,"Female","Divorced",4195
"6339",57,"Female","Divorced",5174
"6340",18,"Female","Single",2422
"6341",46,"Male","Married",4307
"6342",24,"Male","Single",2441
"6343",65,"Male","Single",4478
"6344",67,"Female","Divorced",4508
"6345",59,"Male","Married",5082
"6346",92,"Male","Single",4895
"6347",36,"Male","Married",4282
"6348",46,"Female","Married",3496
"6349",53,"Female","Married",4278
"6350",28,"Male","Single",2925
"6351",47,"Female","Divorced",4200
"6352",25,"Female","Single",3826
"6353",79,"Female","Married",4602
"6354",48,"Male","Married",4451
"6355",58,"Female","Married",4589
"6356",88,"Female","Married",4601
"6357",28,"Male","Single",2063
"6358",41,"Female","Divorced",3918
"6359",58,"Female","Divorced",4460
"6360",36,"Female","Single",4255
"6361",52,"Female","Married",4726
"6362",60,"Female","Married",5127
"6363",69,"Male","Single",4553
"6364",70,"Female","Widowed",5049
"6365",38,"Male","Divorced",3164
"6366",59,"Female","Married",4311
"6367",26,"Female","Single",3527
"6368",83,"Male","Widowed",4797
"6369",69,"Male","Married",5182
"6370",90,"Male","Widowed",4481
"6371",31,"Female","Single",3223
"6372",26,"Female","Single",3785
"6373",56,"Male","Divorced",4857
"6374",36,"Male","Single",3809
"6375",34,"Female","Married",3417
"6376",58,"Female","Married",4564
"6377",27,"Female","Single",2776
"6378",59,"Male","Divorced",4870
"6379",51,"Male","Married",3720
"6380",48,"Female","Married",4569
"6381",47,"Female","Single",4221
"6382",48,"Male","Single",3676
"6383",58,"Male","Married",4124
"6384",79,"Male","Widowed",5552
"6385",35,"Male","Married",4080
"6386",33,"Male","Single",2913
"6387",66,"Male","Divorced",5696
"6388",44,"Female","Married",4037
"6389",58,"Male","Married",5368
"6390",64,"Female","Married",5233
"6391",68,"Female","Married",5483
"6392",58,"Male","Single",3877
"6393",38,"Female","Divorced",4259
"6394",94,"Female","Married",5010
"6395",55,"Female","Single",4595
"6396",36,"Male","Married",4407
"6397",34,"Male","Single",4510
"6398",84,"Female","Married",5369
"6399",27,"Male","Single",2999
"6400",66,"Female","Divorced",4625
"6401",75,"Female","Married",4883
"6402",57,"Male","Divorced",4671
"6403",30,"Female","Married",3926
"6404",47,"Female","Divorced",4136
"6405",27,"Male","Single",3461
"6406",76,"Male","Widowed",5031
"6407",59,"Female","Married",4347
"6408",53,"Male","Single",4330
"6409",92,"Male","Widowed",5012
"6410",20,"Male","Single",2813
"6411",66,"Male","Married",5275
"6412",31,"Male","Married",3618
"6413",57,"Male","Divorced",4442
"6414",47,"Female","Divorced",4546
"6415",38,"Female","Single",4253
"6416",49,"Female","Divorced",3758
"6417",39,"Female","Married",3331
"6418",74,"Male","Married",5395
"6419",24,"Female","Single",3314
"6420",54,"Female","Married",4346
"6421",75,"Male","Married",5223
"6422",43,"Female","Divorced",4622
"6423",40,"Male","Married",3766
"6424",85,"Male","Widowed",4950
"6425",29,"Female","Married",2658
"6426",28,"Male","Single",2977
"6427",32,"Female","Single",2936
"6428",69,"Female","Married",4224
"6429",31,"Female","Single",3374
"6430",62,"Male","Single",4464
"6431",77,"Female","Married",5458
"6432",48,"Female","Divorced",4087
"6433",86,"Male","Married",5324
"6434",20,"Female","Single",2877
"6435",65,"Male","Married",4678
"6436",27,"Female","Single",3196
"6437",93,"Female","Widowed",5017
"6438",59,"Male","Married",4691
"6439",38,"Female","Married",4135
"6440",39,"Female","Single",3344
"6441",67,"Female","Married",4647
"6442",54,"Male","Single",4021
"6443",22,"Male","Single",2206
"6444",52,"Female","Married",4167
"6445",84,"Female","Widowed",4940
"6446",39,"Male","Single",4177
"6447",21,"Male","Single",2468
"6448",65,"Female","Married",4889
"6449",33,"Male","Single",4038
"6450",77,"Female","Married",5145
"6451",60,"Female","Divorced",5335
"6452",62,"Male","Widowed",5148
"6453",59,"Female","Divorced",4626
"6454",40,"Female","Divorced",4002
"6455",21,"Male","Single",2640
"6456",70,"Male","Married",4710
"6457",40,"Female","Married",3899
"6458",52,"Male","Married",4138
"6459",50,"Male","Divorced",3725
"6460",69,"Male","Widowed",5293
"6461",31,"Female","Single",3297
"6462",66,"Female","Divorced",4902
"6463",57,"Female","Divorced",5334
"6464",69,"Female","Single",4964
"6465",20,"Female","Single",2842
"6466",54,"Male","Single",4069
"6467",32,"Female","Single",2756
"6468",67,"Female","Married",5683
"6469",61,"Female","Widowed",5311
"6470",74,"Female","Married",4530
"6471",30,"Female","Single",3708
"6472",49,"Female","Married",3687
"6473",65,"Female","Married",5236
"6474",56,"Female","Single",4443
"6475",32,"Male","Single",3698
"6476",68,"Male","Married",4777
"6477",68,"Female","Married",5112
"6478",55,"Female","Married",4833
"6479",47,"Male","Married",4992
"6480",89,"Male","Widowed",5778
"6481",55,"Male","Divorced",4581
"6482",41,"Male","Single",3937
"6483",32,"Female","Single",3260
"6484",30,"Male","Single",3818
"6485",89,"Female","Married",4545
"6486",20,"Female","Single",1995
"6487",56,"Female","Single",5164
"6488",28,"Female","Single",2812
"6489",59,"Female","Married",4911
"6490",25,"Male","Single",2876
"6491",51,"Female","Divorced",4860
"6492",61,"Male","Married",5014
"6493",48,"Male","Married",4320
"6494",57,"Female","Married",4638
"6495",63,"Female","Married",5643
"6496",70,"Male","Widowed",5448
"6497",79,"Male","Widowed",4881
"6498",53,"Male","Married",4715
"6499",39,"Male","Married",3818
"6500",54,"Male","Married",4920
"6501",57,"Male","Single",4924
"6502",36,"Male","Married",3821
"6503",63,"Male","Single",5167
"6504",54,"Female","Married",3995
"6505",48,"Male","Divorced",4156
"6506",84,"Male","Married",4715
"6507",52,"Female","Divorced",4173
"6508",83,"Female","Married",5423
"6509",36,"Male","Married",3712
"6510",83,"Male","Single",5312
"6511",23,"Female","Single",2962
"6512",54,"Male","Married",4603
"6513",50,"Female","Widowed",4157
"6514",75,"Female","Married",5148
"6515",79,"Female","Married",4937
"6516",32,"Male","Married",3907
"6517",49,"Male","Divorced",4028
"6518",53,"Male","Married",4333
"6519",86,"Female","Married",5657
"6520",62,"Female","Married",4537
"6521",31,"Female","Married",2965
"6522",63,"Male","Divorced",4946
"6523",30,"Male","Divorced",3035
"6524",47,"Female","Married",3964
"6525",76,"Female","Married",4997
"6526",22,"Female","Single",2712
"6527",55,"Male","Divorced",4057
"6528",40,"Female","Married",4455
"6529",54,"Male","Married",4630
"6530",27,"Female","Single",3664
"6531",51,"Male","Married",4711
"6532",61,"Female","Divorced",5716
"6533",54,"Male","Divorced",5051
"6534",84,"Female","Married",4903
"6535",74,"Female","Married",5013
"6536",25,"Female","Single",3080
"6537",51,"Female","Married",4660
"6538",83,"Male","Single",4917
"6539",67,"Male","Widowed",4775
"6540",42,"Female","Married",3527
"6541",52,"Female","Divorced",5278
"6542",86,"Male","Widowed",4542
"6543",41,"Female","Married",4210
"6544",73,"Female","Married",4899
"6545",32,"Female","Married",3616
"6546",60,"Female","Married",5025
"6547",48,"Male","Single",3981
"6548",61,"Female","Married",5154
"6549",70,"Male","Married",5011
"6550",21,"Male","Single",2256
"6551",38,"Female","Married",3740
"6552",55,"Female","Single",4815
"6553",23,"Female","Single",2632
"6554",36,"Female","Single",4333
"6555",48,"Male","Married",4558
"6556",64,"Female","Married",4681
"6557",20,"Male","Single",2047
"6558",82,"Female","Widowed",5382
"6559",30,"Male","Single",3580
"6560",52,"Female","Married",3993
"6561",27,"Male","Single",2754
"6562",56,"Female","Single",4360
"6563",19,"Male","Single",2610
"6564",96,"Male","Divorced",5041
"6565",39,"Male","Married",3610
"6566",46,"Female","Divorced",3203
"6567",48,"Female","Widowed",4462
"6568",37,"Male","Married",3138
"6569",21,"Male","Single",2948
"6570",58,"Female","Married",5250
"6571",39,"Male","Married",3717
"6572",70,"Female","Married",5018
"6573",42,"Female","Married",4502
"6574",37,"Male","Married",4101
"6575",66,"Male","Married",4979
"6576",47,"Female","Married",3970
"6577",67,"Female","Married",5065
"6578",21,"Male","Single",2617
"6579",59,"Female","Divorced",4857
"6580",66,"Male","Married",4745
"6581",54,"Female","Married",4028
"6582",40,"Male","Married",3802
"6583",52,"Male","Married",5060
"6584",51,"Female","Married",3998
"6585",53,"Male","Married",4640
"6586",53,"Male","Married",4085
"6587",32,"Female","Single",3496
"6588",59,"Male","Married",4968
"6589",44,"Male","Married",3216
"6590",52,"Male","Divorced",4097
"6591",52,"Female","Married",3848
"6592",41,"Female","Single",4477
"6593",81,"Female","Divorced",4613
"6594",80,"Female","Single",4580
"6595",18,"Male","Single",2471
"6596",43,"Male","Married",3782
"6597",39,"Female","Single",3500
"6598",54,"Male","Married",4138
"6599",43,"Male","Married",3772
"6600",60,"Female","Divorced",4439
"6601",69,"Male","Married",4236
"6602",50,"Male","Divorced",4092
"6603",49,"Female","Single",3404
"6604",28,"Female","Single",3574
"6605",59,"Male","Married",3906
"6606",32,"Female","Single",3013
"6607",46,"Female","Divorced",4450
"6608",78,"Male","Married",5267
"6609",57,"Female","Divorced",3728
"6610",33,"Male","Single",3277
"6611",57,"Female","Married",4619
"6612",65,"Female","Single",5060
"6613",43,"Male","Single",3737
"6614",47,"Female","Married",4112
"6615",79,"Male","Widowed",5168
"6616",20,"Female","Single",1561
"6617",68,"Female","Married",5215
"6618",75,"Male","Widowed",5105
"6619",85,"Male","Widowed",5534
"6620",62,"Female","Married",4569
"6621",54,"Female","Divorced",4471
"6622",41,"Female","Single",4109
"6623",84,"Female","Divorced",4977
"6624",26,"Male","Single",3500
"6625",55,"Male","Divorced",4621
"6626",60,"Female","Married",4803
"6627",75,"Male","Married",4932
"6628",23,"Male","Single",2744
"6629",58,"Female","Single",3928
"6630",78,"Female","Widowed",5003
"6631",48,"Male","Married",4347
"6632",26,"Female","Single",2835
"6633",76,"Male","Widowed",5563
"6634",82,"Female","Married",5405
"6635",35,"Female","Single",3712
"6636",64,"Female","Married",5604
"6637",75,"Male","Widowed",4707
"6638",65,"Female","Married",5282
"6639",26,"Female","Single",3005
"6640",71,"Male","Married",5198
"6641",74,"Female","Married",5096
"6642",81,"Male","Married",4703
"6643",76,"Male","Widowed",5266
"6644",58,"Female","Divorced",4923
"6645",18,"Male","Single",2882
"6646",45,"Female","Married",3660
"6647",23,"Female","Single",2210
"6648",48,"Female","Single",4226
"6649",24,"Female","Single",3156
"6650",74,"Female","Married",5961
"6651",47,"Male","Single",4683
"6652",53,"Male","Married",3757
"6653",62,"Female","Divorced",4394
"6654",58,"Male","Married",4587
"6655",62,"Female","Married",4798
"6656",78,"Female","Married",5585
"6657",59,"Male","Divorced",5184
"6658",60,"Female","Married",5014
"6659",40,"Female","Married",4096
"6660",30,"Female","Single",3765
"6661",44,"Male","Married",4606
"6662",75,"Female","Married",5638
"6663",68,"Female","Married",4725
"6664",71,"Female","Married",5075
"6665",51,"Male","Divorced",4263
"6666",55,"Female","Married",4314
"6667",47,"Female","Married",4246
"6668",54,"Male","Married",5056
"6669",71,"Female","Married",4121
"6670",26,"Female","Married",3270
"6671",77,"Male","Married",4469
"6672",64,"Male","Married",4763
"6673",34,"Male","Single",3423
"6674",28,"Female","Single",2750
"6675",32,"Female","Single",3802
"6676",46,"Female","Single",4691
"6677",83,"Female","Married",5618
"6678",28,"Male","Single",2974
"6679",42,"Female","Married",4105
"6680",65,"Male","Single",5129
"6681",45,"Female","Single",4387
"6682",18,"Male","Single",2656
"6683",65,"Female","Married",5416
"6684",57,"Male","Single",4070
"6685",27,"Male","Single",2793
"6686",59,"Female","Married",4605
"6687",91,"Female","Married",5110
"6688",67,"Male","Married",5077
"6689",30,"Male","Single",3852
"6690",21,"Female","Single",2744
"6691",66,"Male","Married",5433
"6692",87,"Female","Married",5335
"6693",31,"Male","Single",3469
"6694",87,"Female","Widowed",5100
"6695",70,"Male","Married",5003
"6696",79,"Female","Married",4904
"6697",34,"Female","Single",4038
"6698",76,"Male","Married",4867
"6699",21,"Male","Single",2783
"6700",31,"Female","Married",3746
"6701",55,"Male","Married",4447
"6702",19,"Female","Single",2674
"6703",35,"Male","Single",3236
"6704",47,"Male","Married",3727
"6705",79,"Female","Married",4954
"6706",51,"Male","Widowed",3838
"6707",31,"Female","Single",3121
"6708",33,"Male","Married",3673
"6709",80,"Female","Single",4500
"6710",33,"Male","Divorced",3370
"6711",28,"Female","Married",3853
"6712",43,"Female","Divorced",4057
"6713",54,"Male","Married",4394
"6714",36,"Male","Divorced",3638
"6715",58,"Male","Married",4784
"6716",51,"Male","Single",4565
"6717",46,"Female","Single",4114
"6718",58,"Female","Married",3877
"6719",31,"Male","Single",3375
"6720",58,"Female","Married",4649
"6721",71,"Male","Married",5213
"6722",48,"Male","Married",5107
"6723",57,"Female","Married",3885
"6724",50,"Male","Married",3892
"6725",34,"Male","Single",2709
"6726",84,"Female","Widowed",4651
"6727",24,"Female","Single",3106
"6728",42,"Male","Married",3891
"6729",67,"Female","Divorced",5674
"6730",20,"Female","Single",2177
"6731",40,"Female","Single",4144
"6732",71,"Female","Divorced",5135
"6733",68,"Male","Married",5170
"6734",25,"Male","Single",3797
"6735",49,"Female","Single",3771
"6736",71,"Male","Married",4653
"6737",26,"Female","Single",3260
"6738",80,"Male","Married",4402
"6739",20,"Male","Single",2624
"6740",88,"Female","Single",4993
"6741",80,"Male","Widowed",4799
"6742",19,"Female","Single",2057
"6743",29,"Male","Single",3415
"6744",41,"Male","Single",4256
"6745",36,"Male","Married",3867
"6746",40,"Male","Single",4430
"6747",35,"Female","Married",4084
"6748",53,"Male","Married",4038
"6749",56,"Female","Divorced",4493
"6750",48,"Male","Single",4655
"6751",65,"Male","Married",5117
"6752",50,"Female","Married",3913
"6753",22,"Female","Single",2168
"6754",81,"Female","Married",5107
"6755",55,"Female","Single",4424
"6756",39,"Female","Single",4449
"6757",28,"Female","Single",3140
"6758",74,"Female","Divorced",5653
"6759",59,"Male","Married",4289
"6760",76,"Male","Married",5343
"6761",55,"Female","Married",5021
"6762",54,"Male","Married",4153
"6763",43,"Male","Single",4383
"6764",90,"Male","Widowed",4196
"6765",73,"Male","Divorced",4921
"6766",51,"Male","Married",4499
"6767",51,"Female","Single",4583
"6768",28,"Female","Single",2518
"6769",49,"Female","Single",3676
"6770",27,"Female","Married",3106
"6771",21,"Male","Single",2272
"6772",41,"Female","Single",4250
"6773",65,"Female","Married",5464
"6774",67,"Male","Divorced",4941
"6775",82,"Male","Divorced",5206
"6776",47,"Female","Single",4320
"6777",24,"Male","Single",2337
"6778",35,"Male","Single",3666
"6779",53,"Female","Married",4580
"6780",33,"Male","Divorced",3228
"6781",70,"Male","Married",5233
"6782",74,"Female","Divorced",5694
"6783",71,"Female","Widowed",4710
"6784",63,"Male","Married",5256
"6785",33,"Male","Married",3573
"6786",33,"Male","Married",3232
"6787",34,"Female","Single",4018
"6788",27,"Female","Single",3160
"6789",53,"Female","Single",4531
"6790",47,"Female","Married",4416
"6791",50,"Male","Married",4467
"6792",34,"Male","Single",3270
"6793",52,"Male","Married",5145
"6794",60,"Male","Married",5865
"6795",38,"Female","Single",3863
"6796",32,"Female","Single",3142
"6797",51,"Female","Single",4158
"6798",50,"Female","Married",3637
"6799",23,"Female","Single",2677
"6800",28,"Female","Single",2824
"6801",76,"Male","Divorced",4726
"6802",60,"Female","Married",5263
"6803",58,"Female","Married",5157
"6804",40,"Male","Single",3830
"6805",43,"Male","Single",3650
"6806",43,"Male","Married",4467
"6807",43,"Female","Divorced",3932
"6808",36,"Female","Married",4099
"6809",78,"Female","Married",4321
"6810",41,"Male","Married",4040
"6811",45,"Female","Married",4610
"6812",29,"Female","Single",3096
"6813",23,"Female","Single",2322
"6814",40,"Male","Single",3963
"6815",30,"Female","Single",3984
"6816",57,"Male","Married",4535
"6817",28,"Male","Married",2862
"6818",54,"Female","Single",4433
"6819",55,"Female","Single",5043
"6820",38,"Female","Single",4010
"6821",19,"Male","Single",1876
"6822",85,"Female","Widowed",5541
"6823",33,"Male","Married",4178
"6824",61,"Male","Divorced",4822
"6825",60,"Female","Single",5373
"6826",76,"Male","Divorced",5100
"6827",38,"Male","Married",3386
"6828",41,"Female","Married",4384
"6829",31,"Female","Single",3156
"6830",62,"Female","Divorced",4952
"6831",45,"Female","Single",3836
"6832",44,"Male","Married",4277
"6833",30,"Male","Single",3881
"6834",65,"Female","Married",4596
"6835",42,"Male","Married",3572
"6836",28,"Female","Single",2843
"6837",24,"Female","Single",2338
"6838",19,"Female","Single",2344
"6839",25,"Female","Single",3447
"6840",67,"Male","Married",4953
"6841",31,"Female","Single",3346
"6842",32,"Male","Married",3257
"6843",76,"Male","Married",4957
"6844",35,"Female","Divorced",3933
"6845",43,"Male","Divorced",3475
"6846",24,"Male","Single",2574
"6847",68,"Female","Married",5177
"6848",22,"Female","Single",3200
"6849",35,"Female","Married",4024
"6850",32,"Male","Single",3578
"6851",49,"Female","Married",4097
"6852",35,"Female","Single",3478
"6853",66,"Female","Divorced",4743
"6854",34,"Female","Married",3165
"6855",88,"Female","Widowed",5268
"6856",75,"Male","Married",5293
"6857",21,"Male","Single",2462
"6858",26,"Female","Single",2863
"6859",33,"Male","Married",3322
"6860",49,"Female","Married",4870
"6861",48,"Female","Divorced",3857
"6862",35,"Male","Single",3740
"6863",54,"Male","Married",3957
"6864",80,"Male","Married",5429
"6865",49,"Female","Married",4292
"6866",57,"Male","Divorced",4083
"6867",44,"Male","Married",4331
"6868",33,"Male","Single",3619
"6869",68,"Male","Married",5111
"6870",32,"Female","Married",3500
"6871",58,"Male","Married",4512
"6872",56,"Male","Married",4519
"6873",72,"Male","Married",4766
"6874",32,"Female","Single",3554
"6875",21,"Female","Single",2478
"6876",47,"Female","Single",4418
"6877",36,"Female","Married",3962
"6878",30,"Male","Single",3103
"6879",37,"Female","Divorced",3533
"6880",92,"Male","Widowed",5278
"6881",33,"Male","Single",3618
"6882",67,"Male","Divorced",4191
"6883",61,"Female","Married",4754
"6884",82,"Female","Married",4249
"6885",26,"Female","Married",2400
"6886",36,"Female","Single",2915
"6887",25,"Male","Single",2231
"6888",60,"Female","Married",5151
"6889",23,"Male","Single",3121
"6890",26,"Female","Single",2973
"6891",53,"Male","Widowed",3690
"6892",71,"Female","Married",4744
"6893",29,"Male","Married",2718
"6894",71,"Female","Single",5247
"6895",21,"Male","Single",2082
"6896",50,"Female","Married",4943
"6897",85,"Female","Widowed",5069
"6898",38,"Male","Married",3923
"6899",45,"Female","Married",3941
"6900",28,"Male","Single",2843
"6901",49,"Female","Married",3951
"6902",36,"Female","Single",3693
"6903",38,"Female","Married",3489
"6904",27,"Male","Single",2745
"6905",59,"Male","Divorced",4847
"6906",60,"Male","Divorced",5843
"6907",78,"Female","Widowed",5056
"6908",57,"Female","Divorced",4648
"6909",32,"Female","Divorced",3459
